country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","29-07-2026 14:00:00",25.771061,73.340227,PM2.5,35,295,150
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","29-07-2026 14:00:00",25.771061,73.340227,NO2,15,23,19
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","29-07-2026 14:00:00",24.041198,74.780702,CO,15,24,17
India,Punjab,Patiala,"Model Town, Patiala - PPCB","29-07-2026 14:00:00",30.349388,76.366642,PM2.5,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","29-07-2026 14:00:00",30.349388,76.366642,NO2,NA,NA,NA
India,Punjab,Patiala,"Model Town, Patiala - PPCB","29-07-2026 14:00:00",30.349388,76.366642,CO,19,28,24
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","29-07-2026 14:00:00",31.0325454,76.5623046,NO2,9,45,26
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","29-07-2026 14:00:00",31.0325454,76.5623046,CO,51,55,53
India,Rajasthan,Alwar,"Vigyan Nagar, Alwar - RSPCB","29-07-2026 14:00:00",27.598796,76.63861,PM10,61,119,78
India,Rajasthan,Alwar,"Vigyan Nagar, Alwar - RSPCB","29-07-2026 14:00:00",27.598796,76.63861,OZONE,1,37,19
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","29-07-2026 14:00:00",23.55519,74.44001,NH3,1,2,1
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","29-07-2026 14:00:00",23.55519,74.44001,SO2,9,19,10
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","29-07-2026 14:00:00",25.106006,76.469948,CO,49,56,52
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","29-07-2026 14:00:00",25.106006,76.469948,OZONE,50,98,66
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","29-07-2026 14:00:00",25.747299,71.393989,NH3,8,13,10
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","29-07-2026 14:00:00",27.215415,77.50873,CO,24,36,28
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","29-07-2026 14:00:00",28.194909,76.862296,NO2,21,59,35
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","29-07-2026 14:00:00",28.194909,76.862296,NH3,4,14,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","29-07-2026 14:00:00",25.435774,75.644272,PM2.5,3,80,31
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","29-07-2026 14:00:00",24.892047,74.623527,PM10,35,113,68
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","29-07-2026 14:00:00",24.892047,74.623527,OZONE,17,55,38
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","29-07-2026 14:00:00",26.895552,76.334753,PM2.5,15,68,35
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","29-07-2026 14:00:00",26.895552,76.334753,NO2,10,71,24
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","29-07-2026 14:00:00",26.895552,76.334753,NH3,8,28,15
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","29-07-2026 14:00:00",26.895552,76.334753,SO2,1,6,2
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","29-07-2026 14:00:00",26.699557,77.898881,PM10,10,325,124
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","29-07-2026 14:00:00",23.837789,73.714926,SO2,4,6,5
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","29-07-2026 14:00:00",29.61075,74.283608,SO2,3,5,4
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","29-07-2026 14:00:00",17.37206,78.50864,CO,22,26,24
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","29-07-2026 14:00:00",17.460103,78.334361,NH3,0,3,1
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","29-07-2026 14:00:00",17.5316895,78.218939,NO2,3,38,19
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","29-07-2026 14:00:00",17.585705,78.126199,CO,21,31,29
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","29-07-2026 14:00:00",23.8175497,91.2726974,PM2.5,15,64,36
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","29-07-2026 14:00:00",23.8175497,91.2726974,SO2,10,11,10
India,"Uttar Pradesh",Agra,"Shastripuram, Agra - UPPCB","29-07-2026 14:00:00",27.19862,77.92066,PM10,27,131,54
India,"Uttar Pradesh",Agra,"Shastripuram, Agra - UPPCB","29-07-2026 14:00:00",27.19862,77.92066,SO2,11,12,11
India,"Uttar Pradesh",Agra,"Shastripuram, Agra - UPPCB","29-07-2026 14:00:00",27.19862,77.92066,OZONE,24,30,28
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","29-07-2026 14:00:00",27.23711,78.01936,PM2.5,72,95,81
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","29-07-2026 14:00:00",27.23711,78.01936,PM10,56,74,63
India,"Uttar Pradesh",Agra,"Sanjay Palace, Agra - UPPCB","29-07-2026 14:00:00",27.19865833,78.00598056,OZONE,4,15,10
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","29-07-2026 14:00:00",27.19412,77.96237,PM10,10,66,49
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","29-07-2026 14:00:00",27.19412,77.96237,SO2,27,28,27
India,"Uttar Pradesh",Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","29-07-2026 14:00:00",27.19412,77.96237,OZONE,12,16,13
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","29-07-2026 14:00:00",27.106972,78.000111,NH3,7,7,7
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","29-07-2026 14:00:00",27.106972,78.000111,SO2,10,17,13
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","29-07-2026 14:00:00",27.106972,78.000111,OZONE,13,15,14
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","29-07-2026 14:00:00",28.964949,77.278761,PM10,5,111,58
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","29-07-2026 14:00:00",28.38910936,79.42963708,PM2.5,33,54,44
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","29-07-2026 14:00:00",28.38910936,79.42963708,NH3,1,2,1
India,"Uttar Pradesh",Bareilly,"Civil Lines, Bareilly - UPPCB","29-07-2026 14:00:00",28.359581,79.414455,NH3,0,20,4
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","29-07-2026 14:00:00",28.406963,77.849831,NO2,8,41,18
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","29-07-2026 14:00:00",28.406963,77.849831,CO,21,44,33
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","29-07-2026 14:00:00",28.406963,77.849831,OZONE,4,16,11
India,"Uttar Pradesh","Fatehpur Sikri","Dadupura, Fatehpur Sikri - UPPCB","29-07-2026 14:00:00",27.097694,77.671335,CO,20,25,22
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","29-07-2026 14:00:00",27.1594,78.3953,PM10,18,51,32
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","29-07-2026 14:00:00",27.1594,78.3953,NH3,6,7,7
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","29-07-2026 14:00:00",27.1594,78.3953,OZONE,0,1,1
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","29-07-2026 14:00:00",27.168897,78.37696,PM2.5,8,32,21
India,"Uttar Pradesh",Gajraula,"Rajanpur, Gajraula - UPPCB","29-07-2026 14:00:00",28.829109,78.248796,SO2,0,2,1
India,"Uttar Pradesh",Gajraula,"Rajanpur, Gajraula - UPPCB","29-07-2026 14:00:00",28.829109,78.248796,OZONE,1,31,17
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.685382,77.453839,PM2.5,17,239,87
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.685382,77.453839,NO2,4,49,21
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.6603346,77.3572563,PM2.5,17,220,115
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.6603346,77.3572563,PM10,19,129,103
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.6603346,77.3572563,NH3,7,10,8
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.6603346,77.3572563,OZONE,16,105,53
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.757294,77.278792,SO2,NA,NA,NA
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","29-07-2026 14:00:00",29.4723508,77.7194031,NO2,13,49,26
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","29-07-2026 14:00:00",29.4723508,77.7194031,NH3,1,4,2
India,"Uttar Pradesh",Noida,"Sector-116, Noida - UPPCB","29-07-2026 14:00:00",28.56923,77.393848,OZONE,16,194,110
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","29-07-2026 14:00:00",28.6245479,77.3577104,NH3,NA,NA,NA
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","29-07-2026 14:00:00",28.6245479,77.3577104,OZONE,15,100,54
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","29-07-2026 14:00:00",28.5447608,77.3231257,PM2.5,15,210,72
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","29-07-2026 14:00:00",28.5447608,77.3231257,CO,8,17,12
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","29-07-2026 14:00:00",28.5447608,77.3231257,OZONE,17,89,47
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","29-07-2026 14:00:00",25.44919916,81.82735986,NH3,12,21,14
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","29-07-2026 14:00:00",25.425602,81.917152,PM10,NA,NA,NA
India,"Uttar Pradesh",Prayagraj,"Jhunsi, Prayagraj - UPPCB","29-07-2026 14:00:00",25.425602,81.917152,CO,5,13,9
India,"Uttar Pradesh",Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","29-07-2026 14:00:00",25.494,81.863,CO,1,4,3
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","29-07-2026 14:00:00",26.207781,81.245571,PM10,NA,NA,NA
India,"Uttar Pradesh",Shamli,"New Tehsil, Shamli - UPPCB","29-07-2026 14:00:00",29.4603683,77.3410291,PM2.5,5,44,25
India,"Uttar Pradesh",Shamli,"New Tehsil, Shamli - UPPCB","29-07-2026 14:00:00",29.4603683,77.3410291,CO,9,109,58
India,"Uttar Pradesh",Varanasi,"Maldahiya, Varanasi - UPPCB","29-07-2026 14:00:00",25.32393,82.99687,NH3,0,0,0
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","29-07-2026 14:00:00",25.03636,73.883502,NO2,8,23,12
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","29-07-2026 14:00:00",26.031443,76.359327,SO2,1,9,5
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","29-07-2026 14:00:00",27.608912,75.153302,PM10,3,119,60
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","29-07-2026 14:00:00",24.885261,72.857549,NH3,2,6,4
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","29-07-2026 14:00:00",29.931624,73.864511,PM2.5,18,45,31
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","29-07-2026 14:00:00",26.159933,75.780517,NO2,3,16,9
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","29-07-2026 14:00:00",26.159933,75.780517,OZONE,20,50,34
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","29-07-2026 14:00:00",24.5886166,73.6321397,NO2,11,47,25
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","29-07-2026 14:00:00",27.33853,88.614099,CO,1,4,2
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","29-07-2026 14:00:00",13.0052189,80.2398125,NH3,3,3,3
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","29-07-2026 14:00:00",13.164544,80.26285,PM2.5,9,47,27
India,"Tamil Nadu",Chennai,"Manali, Chennai - CPCB","29-07-2026 14:00:00",13.164544,80.26285,NH3,6,6,6
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","29-07-2026 14:00:00",13.0664,80.2112,PM2.5,20,41,29
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","29-07-2026 14:00:00",13.0664,80.2112,CO,NA,NA,NA
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","29-07-2026 14:00:00",13.1278,80.2642,SO2,4,7,6
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","29-07-2026 14:00:00",12.9533,80.2357,PM10,5,311,94
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","29-07-2026 14:00:00",10.942451,76.978996,NO2,22,23,22
India,"Tamil Nadu",Cuddalore,"Semmandalam, Cuddalore - TNPCB","29-07-2026 14:00:00",11.7637683,79.7499835,NO2,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Semmandalam, Cuddalore - TNPCB","29-07-2026 14:00:00",11.7637683,79.7499835,SO2,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Semmandalam, Cuddalore - TNPCB","29-07-2026 14:00:00",11.7637683,79.7499835,OZONE,1,2,1
India,"Tamil Nadu",Cuddalore,"Kudikadu, Cuddalore - TNPCB","29-07-2026 14:00:00",11.6829898,79.7532099,NO2,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Kudikadu, Cuddalore - TNPCB","29-07-2026 14:00:00",11.6829898,79.7532099,OZONE,10,10,10
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","29-07-2026 14:00:00",13.4127,80.1081,PM10,61,267,107
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","29-07-2026 14:00:00",13.4127,80.1081,NH3,0,1,1
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","29-07-2026 14:00:00",8.816428,78.099039,PM2.5,NA,NA,NA
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","29-07-2026 14:00:00",8.816428,78.099039,CO,24,36,30
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","29-07-2026 14:00:00",17.393559,78.339194,OZONE,15,23,18
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","29-07-2026 14:00:00",17.470431,78.566959,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","29-07-2026 14:00:00",17.470431,78.566959,CO,23,29,27
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","29-07-2026 14:00:00",17.417094,78.457437,PM10,47,68,56
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","29-07-2026 14:00:00",17.417094,78.457437,NH3,2,3,2
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","29-07-2026 14:00:00",17.417094,78.457437,SO2,12,14,13
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","29-07-2026 14:00:00",17.417094,78.457437,CO,15,24,20
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","29-07-2026 14:00:00",17.544899,78.486949,NO2,11,14,14
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","29-07-2026 14:00:00",17.544899,78.486949,SO2,4,7,5
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","29-07-2026 14:00:00",17.544899,78.486949,CO,15,20,17
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","29-07-2026 14:00:00",17.528544,78.286195,NH3,2,4,2
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","29-07-2026 14:00:00",17.528544,78.286195,SO2,0,15,6
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","29-07-2026 14:00:00",17.528544,78.286195,CO,35,38,36
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","29-07-2026 14:00:00",17.5184,78.278777,NO2,4,16,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","29-07-2026 14:00:00",17.5184,78.278777,SO2,5,10,7
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","29-07-2026 14:00:00",17.4559458,78.4332152,PM2.5,5,36,18
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","29-07-2026 14:00:00",17.4559458,78.4332152,CO,34,40,37
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","29-07-2026 14:00:00",17.349694,78.451437,PM10,1,151,35
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","29-07-2026 14:00:00",17.37206,78.50864,PM10,44,48,45
India,"Uttar Pradesh",Ghaziabad,"Loni, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.757294,77.278792,OZONE,1,56,26
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.646675,77.489049,SO2,0,3,1
India,"Uttar Pradesh",Ghaziabad,"Wave City, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.646675,77.489049,CO,113,114,114
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","29-07-2026 14:00:00",28.694528,77.494705,OZONE,3,5,4
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","29-07-2026 14:00:00",26.730136,83.433859,NO2,11,12,11
India,"Uttar Pradesh",Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","29-07-2026 14:00:00",26.730136,83.433859,OZONE,17,61,39
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","29-07-2026 14:00:00",28.557054,77.453663,PM2.5,7,135,61
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","29-07-2026 14:00:00",28.557054,77.453663,PM10,28,148,107
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","29-07-2026 14:00:00",28.47272,77.482,NH3,8,11,10
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","29-07-2026 14:00:00",28.725645,77.749675,NH3,16,17,16
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","29-07-2026 14:00:00",25.4547,78.6039,CO,5,8,7
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","29-07-2026 14:00:00",26.428282,80.327067,PM2.5,12,154,44
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","29-07-2026 14:00:00",26.428282,80.327067,NH3,3,3,3
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","29-07-2026 14:00:00",29.06351,77.709723,NH3,9,11,10
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","29-07-2026 14:00:00",28.999264,77.7590354,PM2.5,26,94,51
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","29-07-2026 14:00:00",28.999264,77.7590354,OZONE,18,69,45
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","29-07-2026 14:00:00",28.9535882,77.7622941,OZONE,12,67,42
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","29-07-2026 14:00:00",28.972677,77.641018,NO2,27,65,44
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","29-07-2026 14:00:00",28.972677,77.641018,SO2,3,4,4
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","29-07-2026 14:00:00",28.798171,77.540243,NO2,16,34,22
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","29-07-2026 14:00:00",28.798171,77.540243,SO2,4,5,4
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","29-07-2026 14:00:00",28.856664,78.772638,PM10,25,93,49
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","29-07-2026 14:00:00",28.856664,78.772638,OZONE,17,64,25
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","29-07-2026 14:00:00",28.88528,78.7388,PM2.5,30,121,57
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","29-07-2026 14:00:00",28.83526,78.7446,OZONE,20,24,22
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","29-07-2026 14:00:00",28.802625,78.753728,NO2,24,24,24
India,"Uttar Pradesh",Kanpur,"Nehru Nagar, Kanpur - UPPCB","29-07-2026 14:00:00",26.4703136,80.3229863,CO,47,53,51
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","29-07-2026 14:00:00",28.61119,77.34206,PM2.5,65,134,89
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","29-07-2026 14:00:00",28.2348927,77.8683002,CO,38,59,45
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","29-07-2026 14:00:00",28.2348927,77.8683002,OZONE,10,11,10
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","29-07-2026 14:00:00",26.8458805,80.9365541,CO,28,53,40
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","29-07-2026 14:00:00",26.766433,80.927299,PM2.5,17,68,48
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","29-07-2026 14:00:00",26.906111,80.948222,OZONE,37,79,58
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","29-07-2026 14:00:00",27.410954,77.550619,CO,18,40,26
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","29-07-2026 14:00:00",25.3505986,82.9083074,PM10,16,67,41
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","29-07-2026 14:00:00",25.3505986,82.9083074,NO2,39,42,40
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","29-07-2026 14:00:00",25.3505986,82.9083074,OZONE,18,36,25
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","29-07-2026 14:00:00",25.262326,82.995408,PM2.5,5,35,22
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","29-07-2026 14:00:00",25.301778,82.996789,PM2.5,19,130,48
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","29-07-2026 14:00:00",25.301778,82.996789,PM10,22,122,53
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","29-07-2026 14:00:00",30.269444,78.044167,PM2.5,0,47,25
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","29-07-2026 14:00:00",30.269444,78.044167,PM10,1,42,30
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","29-07-2026 14:00:00",30.269444,78.044167,OZONE,0,15,9
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","29-07-2026 14:00:00",29.2124114,78.9611753,OZONE,22,22,22
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","29-07-2026 14:00:00",30.075911,78.2859547,OZONE,31,31,31
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","29-07-2026 14:00:00",23.697936,86.944395,OZONE,8,14,10
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","29-07-2026 14:00:00",23.685297,86.945968,CO,28,36,32
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","29-07-2026 14:00:00",23.616515,87.119133,NH3,5,5,5
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","29-07-2026 14:00:00",22.7605581,88.3617589,NO2,12,22,17
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","29-07-2026 14:00:00",22.7605581,88.3617589,NH3,5,8,7
India,"West Bengal",Durgapur,"Womens College_City Center, Durgapur - WBPCB","29-07-2026 14:00:00",23.549395,87.300496,PM2.5,7,23,15
India,"West Bengal",Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","29-07-2026 14:00:00",23.508764,87.35444,PM2.5,13,39,24
India,"West Bengal",Howrah,"Padmapukur, Howrah - WBPCB","29-07-2026 14:00:00",22.5687319,88.2797276,PM10,23,45,31
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","29-07-2026 14:00:00",22.6025571,88.3105664,PM2.5,2,56,28
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","29-07-2026 14:00:00",22.6025571,88.3105664,NO2,2,6,4
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","29-07-2026 14:00:00",22.6025571,88.3105664,SO2,2,10,8
India,"West Bengal",Howrah,"Dasnagar, Howrah - WBPCB","29-07-2026 14:00:00",22.6025571,88.3105664,OZONE,43,56,50
India,"West Bengal",Howrah,"Belur Math, Howrah - WBPCB","29-07-2026 14:00:00",22.629801,88.352017,NH3,4,5,5
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","29-07-2026 14:00:00",22.554954,88.292568,PM10,19,41,30
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","29-07-2026 14:00:00",22.554954,88.292568,NO2,10,28,17
India,"West Bengal",Howrah,"Botanical Garden, Howrah - WBPCB","29-07-2026 14:00:00",22.554954,88.292568,NH3,1,2,1
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","29-07-2026 14:00:00",22.55664,88.342674,PM2.5,21,34,28
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","29-07-2026 14:00:00",22.55664,88.342674,NO2,17,26,20
India,"West Bengal",Kolkata,"Fort William, Kolkata - WBPCB","29-07-2026 14:00:00",22.55664,88.342674,SO2,5,6,5
